2,U03,M03,090308,100901,LP020,000340,F0079,R,PR1,5,,,,,
2,U04,M04,090308,100901,UP010,000340,F0079,R,PR1,5,,,,,
2,U05,M05,090308,100901,UP310,000340,F0010,R,PR2,5,,,,,
2,U06,M06,090308,100901,UP010,000340,F0025,RW,PR2,5,,,,,
2,U07,M07,090308,100901,LP010,000340,F0010,R,PR2,5,,,,,
2,U08,M08,090308,100901,UP010,000340,F0025,RW,PR2,5,,,,,
2,U09,M09,090308,100901,LP095,000340,F0010,R,PR2,5,,,,,
2,U10,M08,090308,100901,UP010,000340,F0025,RW,PR2,5,,,,,
2,U11,M22,090308,100901,UP310,000340,F0100,R,PR3,5,,,,,
2,U12,M22,090308,100901,UP310,000340,F0100,R,PR3,5,,,,,
2,U13,M22,090308,100901,UP310,000340,F0100,R,PR4,5,,,,,
2,U14,M22,090308,100901,UP310,000340,F0100,R,PR4,5,,,,,
2,U15,M22,090308,100901,UP310,000340,F0100,R,PR4,5,,,,,
2,U01,M01,090308,145201,LP050,001040,F0170,RW,PR1,1,,,,,
2,U02,M02,090308,145201,UP150,001040,F0170,RW,PR1,1,,,,,
2,U03,M03,090308,145201,LP060,001040,F0170,RW,PR1,1,,,,,
2,U04,M04,090308,145201,UP150,001040,F0170,RW,PR1,1,,,,,
2,U05,M05,090308,145201,UP350,001040,F0020,RW,PR2,1,,,,,
2,U06,M06,090308,145201,UP150,001040,F0010,RW,PR2,1,,,,,
2,U07,M07,090308,145201,LP050,001040,F0020,RW,PR2,1,,,,,
2,U08,M08,090308,145201,UP150,001040,F0010,RW,PR2,1,,,,,
2,U09,M09,090308,145201,LP075,001040,F0020,RW,PR2,1,,,,,
2,U10,M28,090308,145201,UP150,001040,F0010,RW,PR2,1,,,,,
2,U11,M22,090308,145201,UP350,001040,F0200,R,PR3,1,,,,,
2,U12,M22,090308,145201,UP350,001040,F0200,R,PR3,1,,,,,
2,U13,M22,090308,145201,UP350,001040,F0200,R,PR4,1,,,,,
2,U14,M22,090308,145201,UP350,001040,F0200,R,PR4,1,,,,,
2,U15,M22,090308,145201,UP350,001040,F0200,R,PR4,1,,,,,
2,U01,M01,090308,171251,LP080,000450,F0185,R,PR1,2,,,,,
2,U02,M02,090308,171251,UP170,000450,F0185,R,PR1,2,,,,,
2,U03,M03,090308,171251,LP090,000450,F0185,R,PR1,2,,,,,
2,U04,M04,090308,171251,UP170,000450,F0185,R,PR1,2,,,,,
2,U05,M05,090308,171251,UP380,000450,F0025,RW,PR2,2,,,,,
2,U06,M06,090308,171251,UP170,000450,F0020,R,PR2,2,,,,,
2,U07,M07,090308,171251,LP080,000450,F0025,RW,PR2,2,,,,,
2,U08,M08,090308,171251,UP170,000450,F0020,R,PR2,2,,,,,
2,U09,M09,090308,171251,LP085,000450,F0025,RW,PR2,2,,,,,
2,U10,M28,090308,171251,LP090,000450,F0020,R,PR2,2,,,,,
2,U11,M22,090308,171251,UP380,000450,F0300,R,PR3,2,,,,,
2,U12,M22,090308,171251,UP380,000450,F0300,R,PR3,2,,,,,
2,U13,M22,090308,171251,UP380,000450,F0300,R,PR4,2,,,,,
2,U14,M22,090308,171251,UP380,000450,F0300,R,PR4,2,,,,,
2,U15,M22,090308,171251,UP380,000450,F0300,R,PR4,2,,,,,
1,U01,M01,090408,080540,170340,15,45,17455,17234,,,,,,
1,U03,M03,090408,080540,170340,15,45,17455,17234,,,,,,
1,U05,M05,090408,080540,170340,15,45,17455,17234,,,,,,
1,U07,M07,090408,080540,170340,15,45,17455,17234,,,,,,
1,U09,M09,090408,080540,170340,15,45,17455,17234,,,,,,
1,U11,M23,090408,080540,170340,15,45,17455,17234,,,,,,
1,U02,M02,090408,080840,180340,15,45,17455,17234,,,,,,
1,U04,M04,090408,080840,180340,15,45,17455,17234,,,,,,
1,U06,M06,090408,080840,180340,15,45,17455,17234,,,,,,
1,U08,M08,090408,080840,180340,15,45,17455,17234,,,,,,
1,U10,M29,090408,080840,180340,15,45,17455,17234,,,,,,
1,U12,M23,090408,160540,170340,15,45,17455,17234,,,,,,
1,U13,M23,090408,160540,170340,15,45,17455,17234,,,,,,
1,U14,M23,090408,160540,170340,15,45,17455,17234,,,,,,
1,U15,M23,090408,160540,170340,15,45,17455,17234,,,,,,
1,U16,M16,090408,160540,170340,15,45,17455,17234,,,,,,
1,U17,M19,090408,160540,170340,15,45,17455,17234,,,,,,
1,U01,M01,090508,081540,171340,09,42,12345,13400,,,,,,
1,U03,M03,090508,081540,171340,09,42,12345,13400,,,,,,
1,U05,M05,090508,081540,171340,09,42,12345,13400,,,,,,
1,U07,M07,090508,081540,171340,09,42,12345,13400,,,,,,
1,U09,M09,090508,081540,171340,09,42,12345,13400,,,,,,
1,U11,M24,090508,081540,171340,09,42,12345,13400,,,,,,
1,U02,M02,090508,181540,221340,09,42,12345,13400,,,,,,
1,U04,M04,090508,181540,221340,09,42,12345,13400,,,,,,
1,U06,M06,090508,181540,221340,09,42,12345,13400,,,,,,
1,U08,M08,090508,181540,221340,09,42,12345,13400,,,,,,
1,U10,M08,090508,181540,221340,09,42,12345,13400,,,,,,
1,U12,M24,090508,181540,201340,09,42,12345,13400,,,,,,
1,U13,M24,090508,181540,201340,09,42,12345,13400,,,,,,
1,U14,M24,090508,181540,201340,09,42,12345,13400,,,,,,
1,U15,M24,090508,181540,201340,09,42,12345,13400,,,,,,
1,U16,M16,090508,181540,201340,09,42,12345,13400,,,,,,
1,U17,M19,090508,181540,201340,09,42,12345,13400,,,,,,
1,U18,M18,090608,180010,220040,22,70,12345,12098,,,,,,
1,U19,M19,090608,180010,220040,22,70,12345,12098,,,,,,
3,U18,M18,090608,210656,E5,bob@xyz.com,R,209003,1,,,,,,
3,U19,M19,090608,210656,E4,bob@xyz.com,R,209003,1,,,,,,
3,U18,M18,090608,215302,E5,bob@xyz.com,R,3203045,2,,,,,,
3,U19,M19,090608,215302,E4,bob@xyz.com,R,3203045,2,,,,,,
1,U18,M18,090708,081510,172040,10,30,1210,1352,  ,,,,,
1,U19,M19,090708,081510,172040,10,30,1210,1352,  ,,,,,
1,U12,M25,090808,062540,172340,19,42,12445,13500,,,,,,
1,U13,M25,090808,062540,172340,19,42,12445,13500,,,,,,
1,U14,M25,090808,062540,172340,19,42,12445,13500,,,,,,
1,U15,M25,090808,062540,172340,19,42,12445,13500,,,,,,
1,U16,M16,090808,062540,172340,19,42,12445,13500,,,,,,
1,U17,M19,090808,062540,172340,19,42,12445,13500,,,,,,
1,U01,M01,090808,082540,172340,19,42,12445,13500,,,,,,
1,U03,M03,090808,082540,172340,19,42,12445,13500,,,,,,
1,U05,M05,090808,082540,172340,19,42,12445,13500,,,,,,
1,U07,M07,090808,082540,172340,19,42,12445,13500,,,,,,
1,U09,M09,090808,082540,172340,19,42,12445,13500,,,,,,
1,U11,M25,090808,082540,172340,19,42,12445,13500,,,,,,
2,U01,M01,090808,083901,LP010,000340,F0079,R,PR1,20,,,,,
2,U02,M02,090808,083901,UP010,000340,F0079,R,PR1,20,,,,,
2,U03,M03,090808,083901,LP020,000340,F0079,R,PR1,20,,,,,
2,U04,M04,090808,083901,UP010,000340,F0079,R,PR1,20,,,,,
2,U05,M05,090808,083901,UP310,000340,F0010,RW,PR2,20,,,,,
2,U06,M06,090808,083901,UP010,000340,F0010,R,PR2,20,,,,,
2,U07,M07,090808,083901,LP010,000340,F0010,RW,PR2,20,,,,,
2,U08,M08,090808,083901,UP010,000340,F0010,R,PR2,20,,,,,
2,U09,M09,090808,083901,LP095,000340,F0010,RW,PR2,20,,,,,
2,U10,M29,090808,083901,UP010,000340,F0010,R,PR2,20,,,,,
2,U11,M25,090808,083901,UP310,000340,F0100,R,PR3,20,,,,,
2,U12,M25,090808,083901,UP310,000340,F0100,R,PR3,20,,,,,
2,U13,M25,090808,083901,UP310,000340,F0100,R,PR4,20,,,,,
2,U14,M25,090808,083901,UP310,000340,F0100,R,PR4,20,,,,,
2,U15,M25,090808,083901,UP310,000340,F0100,R,PR4,20,,,,,
3,U01,M01,090808,100656,E1,jones@pqr.com,S,2090,0,,,,,,
3,U02,M02,090808,100656,E1,jones@pqr.com,S,2090,0,,,,,,
3,U03,M03,090808,100656,E1,jones@pqr.com,S,2090,0,,,,,,
3,U04,M04,090808,100656,E1,jones@pqr.com,S,2090,0,,,,,,
3,U05,M05,090808,100656,E1,jones@pqr.com,S,2090,0,,,,,,
3,U06,M06,090808,100656,E1,smith@abc.org,R,2090,0,,,,,,
3,U07,M07,090808,100656,E1,smith@abc.org,S,2090,0,,,,,,
3,U08,M08,090808,100656,E1,smith@abc.org,R,2090,0,,,,,,
3,U09,M09,090808,100656,E3,smith@abc.org,S,2090,0,,,,,,
3,U10,M30,090808,100656,E3,smith@abc.org,R,2090,0,,,,,,
3,U11,M25,090808,100656,E1,xyz@sai.org,S,2090,0,,,,,,
3,U12,M25,090808,100656,E1,xyz@sai.org,S,2090,0,,,,,,
3,U13,M25,090808,100656,E1,xyz@sai.org,S,2090,0,,,,,,
3,U14,M25,090808,100656,E1,xyz@sai.org,S,2090,0,,,,,,
3,U15,M25,090808,100656,E1,bob@xyz.com,R,2090,0,,,,,,
3,U16,M16,090808,100656,E1,bob@xyz.com,R,2090,0,,,,,,
3,U17,M19,090808,100656,E4,bob@xyz.com,R,2090,0,,,,,,
2,U01,M01,090808,125201,LP050,001040,F0170,RW,PR1,3,,,,,
2,U02,M02,090808,125201,UP150,001040,F0170,RW,PR1,3,,,,,
2,U03,M03,090808,125201,LP060,001040,F0170,RW,PR1,3,,,,,
2,U04,M04,090808,125201,UP150,001040,F0170,RW,PR1,3,,,,,
2,U05,M05,090808,125201,UP350,001040,F0020,RW,PR2,3,,,,,
2,U06,M06,090808,125201,UP150,001040,F0025,RW,PR2,3,,,,,
2,U07,M07,090808,125201,LP050,001040,F0020,RW,PR2,3,,,,,
2,U08,M08,090808,125201,UP150,001040,F0025,RW,PR2,3,,,,,
2,U09,M09,090808,125201,LP075,001040,F0020,RW,PR2,3,,,,,
2,U10,M08,090808,125201,UP150,001040,F0025,RW,PR2,3,,,,,
2,U11,M25,090808,125201,UP350,001040,F0200,R,PR3,3,,,,,
2,U12,M25,090808,125201,UP350,001040,F0200,R,PR3,3,,,,,
2,U13,M25,090808,125201,UP350,001040,F0200,R,PR4,3,,,,,
2,U14,M25,090808,125201,UP350,001040,F0200,R,PR4,3,,,,,
2,U15,M25,090808,125201,UP350,001040,F0200,R,PR4,3,,,,,
2,U01,M01,090808,151251,LP080,000450,F0185,R,PR1,12,,,,,
2,U02,M02,090808,151251,UP170,000450,F0185,R,PR1,12,,,,,
2,U03,M03,090808,151251,LP090,000450,F0185,R,PR1,12,,,,,
2,U04,M04,090808,151251,UP170,000450,F0185,R,PR1,12,,,,,
2,U05,M05,090808,151251,UP380,000450,F0025,RW,PR2,12,,,,,
2,U06,M06,090808,151251,UP170,000450,F0020,RW,PR2,12,,,,,
2,U07,M07,090808,151251,LP080,000450,F0025,RW,PR2,12,,,,,
2,U08,M08,090808,151251,UP170,000450,F0020,RW,PR2,12,,,,,
2,U09,M09,090808,151251,LP085,000450,F0025,RW,PR2,12,,,,,
2,U10,M30,090808,151251,UP170,000450,F0020,RW,PR2,12,,,,,
2,U11,M25,090808,151251,UP380,000450,F0300,R,PR3,12,,,,,
2,U12,M25,090808,151251,UP380,000450,F0300,R,PR3,12,,,,,
2,U13,M25,090808,151251,UP380,000450,F0300,R,PR4,12,,,,,
2,U14,M25,090808,151251,UP380,000450,F0300,R,PR4,12,,,,,
2,U15,M25,090808,151251,UP380,000450,F0300,R,PR4,12,,,,,
3,U01,M01,090808,160302,E1,jones@pqr.com,S,3203,0,,,,,,
3,U02,M02,090808,160302,E1,jones@pqr.com,S,3203,0,,,,,,
3,U03,M03,090808,160302,E1,jones@pqr.com,S,3203,0,,,,,,
3,U04,M04,090808,160302,E1,jones@pqr.com,S,3203,0,,,,,,
3,U05,M05,090808,160302,E1,jones@pqr.com,S,3203,0,,,,,,
3,U06,M06,090808,160302,E1,smith@abc.org,R,3203,0,,,,,,
3,U07,M07,090808,160302,E1,smith@abc.org,S,3203,0,,,,,,
3,U08,M08,090808,160302,E1,smith@abc.org,R,3203,0,,,,,,
3,U09,M09,090808,160302,E3,smith@abc.org,S,3203,0,,,,,,
3,U10,M30,090808,160302,E3,smith@abc.org,R,3203,0,,,,,,
3,U11,M25,090808,160302,E1,xyz@sai.org,S,3203,0,,,,,,
3,U12,M25,090808,160302,E1,xyz@sai.org,S,3203,0,,,,,,
3,U13,M25,090808,160302,E1,xyz@sai.org,S,3203,0,,,,,,
3,U14,M25,090808,160302,E1,xyz@sai.org,S,3203,0,,,,,,
3,U15,M25,090808,160302,E1,bob@xyz.com,R,3203,0,,,,,,
3,U16,M16,090808,160302,E1,bob@xyz.com,R,3203,0,,,,,,
3,U17,M19,090808,160302,E4,bob@xyz.com,R,3203,0,,,,,,
1,U02,M02,090808,182540,222340,19,42,12445,13500,,,,,,
1,U04,M04,090808,182540,222340,19,42,12445,13500,,,,,,
1,U06,M06,090808,182540,222340,19,42,12445,13500,,,,,,
1,U08,M08,090808,182540,222340,19,42,12445,13500,,,,,,
1,U10,M08,090808,182540,222340,19,42,12445,13500,,,,,,
1,U01,M01,090908,080010,172040,22,70,12345,12098,,,,,,
1,U02,M02,090908,080010,172040,22,70,12345,12098,,,,,,
1,U03,M03,090908,080010,172040,22,70,12345,12098,,,,,,
1,U04,M04,090908,080010,172040,22,70,12345,12098,,,,,,
1,U05,M05,090908,080010,172040,22,70,12345,12098,,,,,,
1,U06,M06,090908,080010,172040,22,70,12345,12098,,,,,,
1,U07,M07,090908,080010,172040,22,70,12345,12098,,,,,,
1,U08,M08,090908,080010,172040,22,70,12345,12098,,,,,,
1,U09,M09,090908,080010,172040,22,70,12345,12098,,,,,,
1,U10,M08,090908,080010,172040,22,70,12345,12098,,,,,,
1,U11,M26,090908,080010,172040,22,70,12345,12098,,,,,,
1,U12,M26,090908,120010,172040,22,70,12345,12098,,,,,,
1,U13,M26,090908,120010,172040,22,70,12345,12098,,,,,,
1,U14,M26,090908,120010,172040,22,70,12345,12098,,,,,,
1,U15,M26,090908,120010,172040,22,70,12345,12098,,,,,,
1,U16,M16,090908,120010,172040,22,70,12345,12098,,,,,,
1,U17,M19,090908,120010,172040,22,70,12345,12098,,,,,,
2,U02,M02,090908,121251,UP300,001550,F0185,RW,PR1,1,,,,,
2,U04,M04,090908,121251,UP300,001550,F0185,RW,PR1,1,,,,,
2,U06,M06,090908,121251,UP300,001550,F0010,RW,PR2,1,,,,,
2,U08,M08,090908,121251,UP300,001550,F0010,RW,PR2,1,,,,,
2,U10,M08,090908,121251,UP300,001550,F0010,RW,PR2,1,,,,,
2,U02,M02,090908,131551,UP350,002640,F0285,R,PR1,2,,,,,
2,U04,M04,090908,131551,UP350,002640,F0285,R,PR1,2,,,,,
2,U06,M06,090908,131551,UP350,002640,F0025,R,PR2,2,,,,,
2,U08,M08,090908,131551,UP350,002640,F0025,R,PR2,2,,,,,
2,U10,M21,090908,131551,UP350,002640,F0025,R,PR2,2,,,,,
1,U01,M01,091008,081010,172340,10,30,1210,1352,,,,,,
1,U03,M03,091008,081010,172340,10,30,1210,1352,,,,,,
1,U05,M05,091008,081010,172340,10,30,1210,1352,,,,,,
1,U07,M07,091008,081010,172340,10,30,1210,1352,,,,,,
1,U09,M09,091008,081010,172340,10,30,1210,1352,,,,,,
1,U11,M27,091008,081010,172340,10,30,1210,1352,,,,,,
1,U02,M02,091008,101010,212340,10,30,1210,1352,,,,,,
1,U04,M04,091008,101010,212340,10,30,1210,1352,,,,,,
1,U06,M06,091008,101010,212340,10,30,1210,1352,,,,,,
1,U08,M08,091008,101010,212340,10,30,1210,1352,,,,,,
1,U10,M30,091008,101010,212340,10,30,1210,1352,,,,,,
